title,text,category,source
Ռուսաստանը շուրջ 300 զինվորական Է ուղարկել Սիրիա համատեղ դիրքերն ուժեղացնելու համար,"Սիրիայի Հասեքե նահանգ Է ուղարկվել ռուսաստանյան ռազմական ոստիկանության լրացուցիչ ստորաբաժանումներ՝ կառավարական զորքերի հետ համատեղ հսկողության դիրքերն ուժեղացնելու համար: Այդ մասին, ինչպես տեղեկացնում Է «Արմենպրես»-ը, հայտնել Է մայոր Դմիտրի Սունցովը՝ ռուս-սիրիական համատեղ հսկողության դիրքի ավագը: Ընդամենը դրանցում կտեղավորեն շուրջ 300 զինծառայողների, պարզաբանել Է նա:«Մեր ստորաբաժանում Է ժամանել Էլ Հասեքե նահանգի համատեղ հսկողության դիրքերից մեկը: Հիմնական խնդիրը տարածաշրջանում հակամարտության ապաԷսկալացմանը նպաստելն Է: Մեր զինծառայողները հսկողություն են իրականացնում հրադադարի ռեժիմը պահպանելու նպատակով, ինչպես նաեւ ամեն տեսակի օգնություն են ցուցաբերում տեղի բնակչությանը»,-հայտարարել Է Սունցովը:Տարածաշրջանի իրադրության կայունացման շուրջ Մոսկվայի եւ Անկարայի միջեւ պայմանավորվածությունների համաձայն, ռազմական ոստիկանության ստորաբաժանումները տեղաբաշխում են Սիրիայի հյուսիս-արեւելքում գտնվող Հասեքե նահանգի՝ Թուրքիայի հետ սահմանամերձ հսկողության դիրքերում: Այսպես, դեկտեմբերի վերջին ռուսաստանցի զինծառայողները ժամանել են Այն-Իսսա քաղաքի դիրք, որտեղ սիրիական զորքերը քանիցս ենթարկվել են անօրինական զինված կազմավորումների գնդակոծությունների եւ նույնիսկ հարձակումների: Սակայն երբ դիրքը դարձել Է համատեղ, նրանց ակտիվությունը նվազել Է: Հսկողության դիրքերի ուժեղացման առաջին ստորաբաժանումն արդեն ժամանել Է Հասեքե, առաջիկայում դրան կմիանան եւս մի քանիսը: Սրանք առավել պատրաստված զինծառայողներն են, որոնք Սիրիայում տարբեր խնդիրներ կատարելու փորձ ունեն: Նրանց կտեղավորեն Այն-Իսսա, Թել-Թամեր, Ամուդա քաղաքների եւ այլ բնակավայրերի հսկողության դիրքերում: Ռազմափոխադրական ինքնաթիռը նաեւ շրջան Է հասցրել լրացուցիչ ստորաբաժանում, կապի միջոցներ ու նավիգացիա եւ այլ անհրաժեշտ սարքավորում, հաղորդել Է ՌԻԱ Նովոստին:",International,https://armenpress.am/hy/article/1040509
Իսրայելի օդուժի հարձակման հետևանքով Սիրիայում չորս զինվոր է զոհվել,"Սիրիական բանակի դիրքերի վրա իսրայելական օդուժի հարձակման ժամանակ չորս սիրիացի զինվոր է զոհվել, ևս մեկը վիրավորվել է:Ինչպես հաղորդում է «Արմենպրես»-ը, վկայակոչելով «ՌԻԱ Նովոստի»-ին, այս մասին հայտնել է Սիրիայի պաշտպանության նախարարությունը։«Իսրայելական ռազմաօդային ուժերը տեղական ժամանակով ժամը 6:30-ին ավիահարվածներ են հասցրել սիրիական բանակի դիրքերին երկրի կենտրոնում և ափին»,-ասվում է հաղորդագրության մեջ։Նախարարությունն ընդգծել է, որ հակաօդային պաշտպանության ուժերը հետ են մղել հարձակումը։Նշվում է, որ շուրջ մեկ շաբաթ առաջ՝ նոյեմբերի 13-ին, Իսրայելի ռազմաօդային ուժերը հարձակվել էին սիրիական «Շայրաթ» օդանավակայանի վրա, ինչի հետևանքով սիրիացի երկու զինվոր էր զոհվել, երեքը՝ վիրավորվել։",International,https://armenpress.am/hy/article/1097692
Հոկտեմբերի 30-ին կանցկացվի «Վարչապետի գավաթ»-ի 2-րդ մարզաձևի՝ սիրողական կրոսավազքի մրցաշարը,"Կառավարությունը պահուստային ֆոնդից ավելի քան 35 միլիոն (35,710, 200) դրամ կհատկացնի ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարությանը «Հայաստանի Հանրապետության Վարչապետի գավաթ» սիրողական կրոսավազքի մրցաշարի անցկացնելու նպատակով: Ինչպես հաղորդում է «Արմենպրես»-ը՝ համապատասխան որոշումն ընդունվեց հոկտեմբերի 7-ի կառավարության նիստում:ՀՀ ԿԳՄՍ նախարար Վահրամ Դումանյանն իր զեկույցում ընդգծեց, որ «Վարչապետի գավաթ» մրցաշարի անցկացումը շատ կարևոր նպատակ է հետապնդում և միտված է հանրապետությունում վազքի և առողջ ապրելակերպի մասսայականացմանը, բնակչության շրջանում ֆիզկուլտուրայի և սպորտի քարոզչությանը:«Նպատակը բարի է, նպատակը լավն է, նպատակը կրոսավազքի կազմակերպումն է, որը միտված է սպորտի մասսայականացմանը, հասարակության առողջության ամրապնդմանը», - ասաց ԿԳՄՍ նախարարը՝ հավելելով, որ կրոսավազքը «Վարչապետի գավաթ» մրցաշարի երկրորդ միջոցառումն է սեպտեմբերին Սևանում անցկացված հեծանվավազքի մրցույթից հետո:Նախարարը հիշեցրեց, որ ԿԳՄՍ նախարարությունը վարչապետից հանձնարարություն է ստացել՝ ամեն տարի զանգվածային միջոցառումներ անցկացնել 4 տարբեր մարզաձևերից:Նախարարությունը մարզական այսպիսի միջոցառումների անցկացումը հիմնավորում է այն հանգամանքով, որ վերջին երկու տարիներին հանրապետությունում տիրող կորոնավիրուսային իրավիճակը զգալիորեն նվազեցրել է բնակչության ֆիզիկական ակտիվության մակարդակը հատկապես աշակերտների և ուսանողների շրջանում, և ֆիզիկական թերակտիվության պատճառով պետությանն ու հասարակությանը սպառնացող վտանգների չեզոքացումը առաջնային խնդիր է դարձել:Վազքի մրցաշարն անցկացվելու է Երևան-Էջմիածին մայրուղում (Արմավիրի մարզի Էջմիածնի տարածաշրջանում)՝ 2021 թ. հոկտեմբերի 30-ին: Վազքի երկարությունը 10 կմ է:Մրցաշարին կարող են մասնակցել ցանկություն ունեցող բոլոր քաղաքացիներն, ովքեր ունեն բժշկի համապատասխան թույլտվություն կամ տեղեկանք առողջության վերաբերյալ և Մրցաշարին մասնակցելու հետևանքով առաջացող ռիսկերի գնահատման և ստանձնման պայմանագիր (պայմանագրին կարելի է ծանոթանալ ՀՀ ԿԳՄՍ նախարարության կայքէջում):Նախարար Վահրամ Դումանյանի խոսքով՝ հատկացվելիք 35 մլն դրամից 15 միլիոնը կազմելու է կրոսավազքի մրցանակային ֆոնդը, մնացած գումարը կուղղվի կազմակերպչական տարբեր հարցերի լուծմանը:Մրցաշարն անցկացվելու է երեք տարիքային խմբերում.1-ին տարիքային խմբի մեջ մտնում են 15-17 տարեկան աղջիկներ և տղաներ, որոնք կհաղթահարեն 3 կմ:2-րդ տարիքային խմբի մեջ մտնում են 18-35 տարեկան կանայք և 18-40 տարեկան տղամարդիկ, որոնք կվազեն 10 կմ:3-րդ տարիքային խմբում ընդգրկված են 36 տարեկանից բարձր տարիքի կանայք և 41 տարեկանից բարձր տարիքի տղամարդիկ: 3-րդ խմբի կրոսավազքի երկարությունը նույնպես 10 կմ է:ԿԳՄՍ նախարարը հայտնեց, որ 1-ին տարիքային խմբում 1-ին, 2-րդ և 3-րդ տեղերը գրաված մասնակիցները կպարգևատրվեն նոութբուքերով:2-րդ և 3-րդ տարիքային խմբերում մրցանակների հետևյալ բաշխումը կլինի.1-ին տեղը գրաված մասնակիցը կստանա 1 մլն դրամ, 2-րդ տեղը՝ 600 հազար դրամ, 3-րդ տեղը՝ 400 հազար դրամ, 4-րդ տեղը՝ 150 հազար դրամ, 5-րդ՝ 100 հազար դրամ, 6-10-րդ տեղերը՝ 75 հազարական դրամ, և 11-20-րդ տեղերը՝ 50 հազարական դրամ:1-ին տարիքային խմբի մեկնարկը կլինի Էջմիածին քաղաքի Սուրբ Հռիփսիմե եկեղեցու մերձակա տարածքից, իսկ 2-րդ և 3-րդ տարիքային խմբերի մեկնարկը՝ Արմավիրի մարզի Փարաքար համայնքից դեպի Էջմիածին քաղաքի կենտրոն:Անդրադառնալով նախագծին և հիշեցնելով, որ սա երկրորդ մրցաշարն է հեծանվավազքից հետո՝ վարչապետ Փաշինյանը հետաքրքրվեց ԿԳՄՍ նախարարից, թե կրոսավազքին մասնակցելու ցանկություն ունեցող քաղաքացիները ո՞ւր պիտի դիմեն և ի՞նչ ժամկետներում: Վահրամ Դումանյանը պատասխանեց, որ ձևավորվելու է այդ հարցերով զբաղվող հանձնաժողով, և իրենք մանրամասն կտեղեկացնեն քաղաքացիներին:«Վարչապետի գավաթի» 1-ին միջոցառումը՝ սիրողական հեծանվավազքի մրցաշարը, տեղի է ունեցել 2021 թ. սեպտեմբերի 19-ին, որի արդյունքներով ամենաարագ հեծանվորդ էր ճանաչվել Արա Սարգսյանը՝ հաղթահարելով 42 կմ տարածություն: Հեծանվավազքի մրցանակային ֆոնդը նույնպես կազմել էր 15 մլն դրամ: Վարչապետը անձամբ էր պարգևատրել մրցույթի հաղթողներին և մրցանակակիրներին՝ տեղեկացնելով, որ «Վարչապետի գավաթ» մրցաշարն ունենալու է 4 մարզաձև` հեծանվավազք, վազք, սեղանի թենիս և լող, և տեղի է ունենալու ամեն տարի պարտադիր կերպով:",Sport,https://armenpress.am/hy/article/1064998
Ըմբշամարտի միջազգային ֆեդերացիան ներկայացրել է օլիմպիական ուղեգրեր խաղարկող մրցաշարերը,"Ըմբշամարտի միջազգային ֆեդերացիան հրապարակել է Ռիոյի Օլիմպիական խաղերի համար որակավորման համակարգը:Ռիոյի 31-րդ Օլիմպիական խաղերի համար ըմբիշներ համար վեց ուղեգրեր կխաղարկվեն ԼԱս Վեգասում կայանալիք աշխարհի առաջնության ժամանակ: Հաջորդ ուղեգրերը կխաղարկվեն արդեն 2016 թվականի ապրիլի 15-ից 17-ը Սերբիայում անցկացվելիք եվրոպական ընտրական մրցաշարում: Եվս երեք ուղեգրերը կխաղարկվեն Մոլղոլիայում` Ուլան Բատորում և երկու ուղեգիր Ստամբուլում կայանալիք մրցաշարում` այդ տարվա մայիսին: «Արմենպրես»-ի հաղորդմամբ, այս մասին տեղեկացնում է Ըմբշամարտի միջազգային ֆեդերացիան:Ռիոյի 2016 թվականի Օլիմպիական խաղերը 31-րդ ամառային խաղերն են: Խաղերի բացման պաշտոնական արարողությունը կկայանա օգոստոսի 5-ին Ռիոյի լեգենդար «Մարականա» մարզադաշտում: Օգոստոսի 5-ից 21-ը` 17 օրերի ընթացքում աշխարհի 205 երկներից մոտ 10 հազար 500 մարզիկներ կմրցեն մեդալների 306հավաքածուների համար: Ռիոյի Օլիմպիական խաղերն առաջին խաղերն են, որոնք անցկացվում են Հարավային Ամերիկա մայրցամաքում: Օլիմպիական խաղերը կանցկացվեն Ռիոյի 4 շրջաններում` Կոբակաբանա, Մարականա, Դեոդորո և Բարա: Խաղերի ընթացքում կարող են վաճառվել ավելի քան 7,5 միլիոն տոմսեր:Ռիոն 2016 թվականի Օլիմպիական խաղերի քաղաք ընտրվեց 2009 թվականին, ՄՕԿ 121-րդ նստաշրջանում: Ընտրության եզրափակչին մասնակից երկու քաղաքներից` Մադրիդ և Ռիո դե Ժանեյրո, հավաքելով 66 ձայն, Ռիոն դարձավ հարավամերիկյան առաջին քաղաքը, որը կընդունի ամառային խաղերը:",Sport,https://armenpress.am/hy/article/806459
Ճապոնիայում առնվազն 11 մարդ է զոհվել «Լայոնռոկ» թայֆունի պատճառով ,"Ճապոնիայում «Լայոնռոկ» թայֆունի զոհ Է դարձել 11 մարդ Իվատեի պրեֆեկտուրայում, Հոկայդոյում երեք մարդ համարվում Է անհայտ կորած: Այդ մասին, ինչպես տեղեկացնում Է «Արմենպրես»-ը, հայտնել Է NHK հեռուստաընկերությունը:Հոնսյու կղզու հյուսիս - արեւելքում, որտեղ վարարել Է լեռնային գետը, Իվատեի պրեֆեկտուրայի Իվանձումի քաղաքի ծերանոցում զոհվել Է ինը մարդ: Ականատեսների վկայությամբ՝ ջրի մակարդակը կարճ ժամանակով բարձրացել Է մինչեւ վեց մետր: Նույն պրեֆեկտուրայի Կուձի քաղաքում սողանքի պատճառով քանդված տան փլվածքների տակ գտել են այնտեղ ապրող տարեց կնոջ մարմինը: Ոստիկանությունը եւս մեկ զոհվածի Է գտել գետի ափին: Հոկայդոյում անհայտ կորած Է համարվում երեք մարդ: Հոնսյու կղզու հյուսիս - արեւելքով եւ Հոկայդո հյուսիսային կղզով անցած թայֆունի հետեւանքով այստեղ մեկ օրում տեղացել Է ամսական նորմայից ավելի անձրեւ՝ շուրջ 300 միլիմետր: Իվատեի պրեֆեկտուրայում եւ Հոկայդոյում տեղի են ունեցել պատնեշների ճեղքումներ եւ գետերի հորդացումներ: Օգոստոսի 31-ի առավոտվանից փրկարարական աշխատանքներին միացել Է բանակը:Հոկայդոյի Մինամի Ֆուրանո քաղաքում ճեղքվել Է պատնեշը, եւ ջուրը հորդել Է փողոցներ: Հեղեղված շրջանում են հայտնվել բնակելի տներ, ջուրը լցվել Է շենքերի առաջին հարկերը: Տների տանիքներին եւ ավտոմոբիլների վրա օգնության սպասող մարդանց փրկում են ուղղաթիռներով եւ նավակներով: Նման պատկեր Է դիտվում Հոկայդոյի Օբիհիրո քաղաքում եւ այդ պրեֆեկտուրայի եւ Հոնսյուի Իվատեի պրեֆեկտուրայի այլ քաղաքներում:«Լայոնռոկ» թայֆունն օգոստոսի 30-ին անցել Է Ճապոնիայի հյուսիսով եւ հյուսիս - արեւելքով՝ իր հետ բերելով տեղատարափ անձրեւներ եւ փոթորկալի քամի, հաղորդել Է ՌԻԱ Նովոստին:Լուսանկարը` AFP",International,https://armenpress.am/hy/article/858754
Ռանչպարում ձերբակալվել է անզգուշությամբ մարդ սպանած 23-ամյա աղջիկը,"Փետրվարի 18-ին` ժամը 11.30-ին, ոստիկանության Մասիսի բաժնի ծառայողները Ռանչպար գյուղից բերման են ենթարկել 23-ամյա մի աղջկա, որը փետրվարի 17-ից հետախուզվում էր ՀՀ քրեական օրենսգրքի 109 հոդվածի 2-րդ մասի մեղադրանքով, այն է՝ անզգուշությամբ մահ պատճառելը: Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ ոստիկանության հասարակայնության հետ կապերի եւ լրատվության վարչությունից, աղջիկը կալանավորված է:Փետրվարի 19-ին` ժամը 16.30-ին, ոստիկանության`«Շիրակ» օդանավակայանի գծային բաժանմունքի ծառայողները Գյումրի-Մոսկվա չվերթի ուղևորների հաշվառման ժամանակ օդանավակայանի սահմանային վերահսկողության կետից բերման են ենթարկել ՌԴ քաղաքացի, 40-ամյա Թորոս Մ.-ին, որը 2010 թ. սեպտեմբերի 7-ից հետախուզվում էր ՌԴ Օրյոլի մարզի իրավապահների կողմից:Փետրվարի 19-ին` ժամը 01.10-ին, ոստիկանության ծառայողները Բագրատաշենի սահմանային անցակետում հայտնաբերել և բերման են ենթարկել Արմավիր մարզի Մրգաշատ գյուղի 33-ամյա մի բնակչի, որը փետրվարի 8-ից հետախուզվում էր խուլիգանության մեղադրանքով:",Politics,https://armenpress.am/hy/article/680611
Հայաստանում մեկ օրում գրանցվել է կորոնավիրուսի 21 դեպք,"Հայաստանում մարտի 20-ի ժամը 11:00-ի դրությամբ հաստատվել է կորոնավիրուսային հիվանդության ընդհանուր 422 հազար 307 դեպք, որից 409 հազար 57-ը`առողջացման, 8595-ը` մահվան ելքով:Կորոնավիրուսային հիվանդությունից փաստացի բուժում է ստանում 2686 բուժառու:«Արմենպրես»-ի հաղորդմամբ՝ այս մասին հայտնում է ՀՀ առողջապահության նախարարությունը:Մեկ օրում կատարվել է 1709 թեստավորում,հաստատվել է կորոնավիրուսային հիվանդության 21 նոր դեպք, առողջացել է 80 քաղաքացի, արձանագրվել է մահվան 2 դեպք:Թեստավորումների ընդհանուր թիվը հասել է 2 միլիոն 950 հազար 838-ի:",Society,https://armenpress.am/hy/article/1078368
Եղիսաբեթ Երկրորդ թագուհին արքայազն Հարրիին երիտասարդության դեսպան Է նշանակել Համագործակցությունում ,"Եղիսաբեթ Երկրորդ թագուհին իր թոռանը՝ արքայազն Հարրիին, երիտասարդության դեսպան Է նշանակել Համագործակցությունում, որի մեջ մտնում են Մեծ Բրիտանիայի նախկին գաղութային երկրները: Արքայազնի խնդիրը լինելու Է Համագործակցության երիտասարդների ու առաջնորդների միջեւ կապերի հաստատումը: Այդ մասին, ինչպես հաղորդել Է ՏԱՍՍ-ը, ասված Է Բուքինգհեմյան պալատի մամուլի ծառայության՝ ապրիլի 16-ին տարածված հաղորդագրության մեջ, տեղեկացնում Է «Արմենպրես»-ը:«Արքայազն Հարրին կաշխատի Համագործակցության երիտասարդների ու ղեկավարների միջեւ կապերի ստեղծման ուղղությամբ, ինչպես նաեւ կօժանդակի նրանց՝ Համագործակցության հարթակներն օգտագործել իրենց սերնդի սոցիալական, տնտեսական ու բնապահպանական խնդիրների լուծման համար»,- մամուլի ծառայության հաղորդագրությունից մեջբերում Է արել Reuters գործակալությունը: Ինչպես նշվում Է տեքստում, Համագործակցության 2,4 մլրդ բնակիչների 60 տոկոսը 30-ից ցածր տարիքի մարդիկ են:Համագործակցությունը (մինչեւ 1947 թվականը՝ Ազգերի բրիտանական համագորակցություն) հնագույն միջպետական միավորումն Է, որի մեջ մտնում են Մեծ Բրիտանիան եւ նրա գրեթե բոլոր նախկին գաղութները: Ներկայում Համագործակցության անդամ Է 53 անկախ պետություն: Այդ միավորման երկրների գագաթնաժողովը ապրիլի 16-20-ը տեղի կունենա Լոնդոնում, հաղորդել Է ՏԱՍՍ-ը:",International,https://armenpress.am/hy/article/930045
Հայ առաքելական եկեղեցին այսօր նշում է Տասներկու վարդապետների տոնը,"Հայ առաքելական եկեղեցին այսօր նշում է Տասներկու վարդապետների տոնը:Ինչպես այսօր լրագրողների հետ հանդիպման ժամանակ ասաց Նուբարաշենի հոգեւոր հովիվ, Տեր Նիկողոս քահանա Հովհաննիսյանը, այս հայրերը կամ վարդապետները եղել են առաքինի կյանքով ու նկարագրով հռչակված անձնավորություններ, որոնք եկեղեցու կողմից դասվել են սրբերի կարգն ու ճանաչվել որպես Ընդհանրական Եկեղեցու մեծ հայրեր, Սուրբ Գրքի հեղինակավոր մեկնիչներ, քրիստոնեական հավատի ուղղափառ ավանդապահներ:Տասներկու վարդապետների գործունեության կարեւորագույն առանցքն ուղղափառ հավատի պահպանությունն ու անաղարտ փոխանցելն էր սերունդներին: Եկեղեցու տասներկու վարդապետները, ամբողջության մեջ ըմբռնելով աստվածային հայտնությունը, տվել են վարդապետական առանցքային դրույթների ու սկզբունքների ճշգրիտ մեկնությունը' ուղղափառության սահմաններում զարգացնելով եկեղեցական աստվածաբանությունը:Տեր Նիկողոս քահանա Հովհաննիսյանի խոսքով' տասներկու վարդապետների դերն ու նշանակությունն այսօր, առավել քան երբեւէ, անհրաժեշտ են մեր հասարակությանը, որտեղ ներթափանցել են Սուրբ Գրքի կամայական մեկնիչներ, որոնք Աստծո խոսքի' իրենց ոչ ճիշտ ընկալումներն ու պատկերացումները պատվաստում են մեր ժողովրդի զավակների մտայնության մեջ' հեռացնելով նրանց ոչ միայն իրական, ճշմարիտ փրկության ճանապարհից, այլեւ մեր ազգային գիտակցությունից, Աստվածաշունչ մատյանի ուղղափառ մեկնությամբ ձեւավորված մտածողությունից, նաեւ ազգային դիմագծից ու նկարագրից: Ըստ նրա' այս տոնը մեզ համար եւս մեկ պատեհ առիթ է արժեւորելու մեր նախնյաց թողած հարուստ ժառանգությունը' հավատարիմ մնալով մեր եկեղեցուն ու Քրիստոսի եկեղեցու սուրբ հայրերի լույս հավատին:",Society,https://armenpress.am/hy/article/666676
Կայացել է Ոստիկանական գվարդիայի ձևավորմանն ուղղված օրենսդրական փաթեթի վերաբերյալ երկրորդ կլոր սեղան-քննարկումը,"Նոյեմբերի 23-ին կայացել է Ոստիկանության գվարդիայի մասին օրենքին և հարակից իրավական ակտերին նվիրված կլոր սեղան-քննարկում, որին ներկա էր ՆԳ նախարարի տեղակալ Արփինե Սարգսյանը։Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ ՆԳՆ-ից, քննարկմանը մասնակցում էին նաև Երևանում Եվրոպայի խորհրդի գրասենյակի ղեկավարի տեղակալ Մաքսիմ Լոնգանգեն, ՆԳ նախարարության, ոստիկանության, միջազգային կազմակերպությունների և քաղհասարակության ներկայացուցիչներ։Ողջույնի խոսք է ասել ՆԳ նախարարի տեղակալ Արփինե Սարգսյանը։ Նա շնորհակալություն է հայտնել Եվրոպայի խորհրդին սերտ և արդյունավետ համագործակցության համար։ Խոսելով Ոստիկանության գվարդիայի մասին օրենքի և հարակից իրավական ակտերի նախագծերի մասին՝ Արփինե Սարգսյանն առանձնացրել է երեք ուղղություններ։«Առաջինը՝ օրենսդրականն է, և այսօր հենց այդ բլոկին վերաբերող հարցերն ենք քննարկելու: Երկրորդ ուղղությունը, բնականաբար, վերաբերում է վերապատրաստմանը։ Օրենքում կան հատուկ դրույթներ, որոնք վերաբերում են թե՛ հատուկ պատրաստությանը, թե՛ վերապատրաստմանը Ոստիկանության գվարդիայի ծառայողների։ Եվ այստեղ շատ կարևոր է, որ բացի օրենսդրական լավ հիմքից, պետք է լինի նաև կրթական պատշաճ կազմակերպված բաղադրիչ, որը թույլ կտա դրանց համախմբման արդյունքում պրակտիկային լավ արդյունքներ գրանցել»,-նշել է փոխնախարարը։Որպես երրորդ ուղղություն՝ Արփինե Սարգսյանն առանձնացրել է Ոստիկանության գվարդիայի մասին հարկադրանքի կիրառման խնդիրը, ինչի կապակցությամբ փորձագետների կողմից վեր է հանվել եվրոպական լավագույն փորձը և դրա հաշվառմամբ առաջարկվել են նոր կարգավորումներ։Ընդգծվել է, որ Ոստիկանության գվարդիայի ծառայողի համար ամրագրվել են այն չափանիշները, որոնց հիման վրա նա կոնկրետ իրավիճակներում պետք է որոշում կայացնի ու գործի, անձի համար որոշակիացվել են նրա թույլատրելի վարքագծի շրջանակները և կանխատեսելի են դարձվել հարկադրանքի կիրառման հնարավորություններն ու սահմանները, իսկ անկողմնակալ դիտորդի համար սահմանվել են անձի և ոստիկանի վարքագիծը գնահատելու օբյեկտիվ չափորոշիչներ։Ելույթ է ունեցել նաև Մաքսիմ Լոնգանգեն՝ շնորհակալություն հայտնելով ՆԳ նախարարությանը համագործակցության համար։ Նա առանձնացրել է օրենքի նախագծի վերաբերյալ մի շարք նկատառումներ և այդ ուղղությամբ ներկայացրել է Եվրոպայի խորհրդի կողմից տրամադրվող փորձագիտական աջակցությունը։Քննարկվել են նաև հարկադրանքի կիրառման սկզբունքների, ուժային միջոցների գործադրման իրավաչափության, անձի իրավունքների և իրավաչափ շահերի պաշտպանության երաշխիքների մասին և թեմային առնչվող այլ հարցեր։Հիշեցնենք, որ օրեր առաջ Ոստիկանության գվարդիայի մասին քննարկում է եղել պետական մարմինների ներկայացուցիչների մասնակցությամբ: Նախատեսված է նաև քննարկում օրենսդիր մարմնի ներկայացուցիչների հետ։Քննարկումները կազմակերպվում են Եվրոպայի խորհրդի «Աջակցություն Հայաստանում Մարդու իրավունքների եվրոպական դատարանի վճիռների արդյունավետ կատարմանը» ծրագրի շրջանակներում։ Այն ֆինանսավորվում է Մարդու իրավունքների հավատարմագրային հիմնադրամի կողմից և իրականացվում է Եվրոպայի խորհրդի Հայաստանի համար իրականացվող 2023-2026 թթ. Գործողությունների ծրագրի շրջանակներում:",Society,https://armenpress.am/hy/article/1124808
Երեւանի քրեական դատարանը Հ. Ղարիբյանին դատապարտել է 3 տարվա ազատազրկման,"Երեւանի քրեական դատարանն այսօր արագացված դատաքննության կարգով քննելով քրեական գործը` Հարություն Ստեփանի Ղարիբյանին մեղավոր է ճանաչել ՀՀ քրեական օրենսգրքի 225-րդ հոդվածի 2-րդ մասով նախատեսված հանցագործություն կատարելու մեջ )«Զանգվածային անկարգություններըե( եւ դատապարտել ազատազրկման՝ 3 տարի ժամկետով: Այս մասին «Արմենպրեսե-ին հայտնեց ՀՀ վճռաբեկ դատարանի մամուլի քարտուղարը: Հիշեցնենք, որ ըստ մեղադրական եզրակացության՝ Հարություն Ղարիբյանը մեղադրվում էր այն բանում, որ նա անմիջականորեն մասնակցել էր Երեւան քաղաքում մարտի 1-ին տեղի ունեցած զանգվածային անկարգությունների կատարմանը, որի ընթացքում զանգվածային անկարգությունների այլ մասնակիցների հետ Երեւանի քաղաքապետարանի վարչական շենքի մոտ բռնություն էր գործադրել իշխանության ներկայացուցիչների նկատմամբ, այն էր՝ ոտքերով հարվածել էր նշված վայրում հասարակական կարգի պահպանության գծով ծառայություն իրականացնող ՀՀ ոստիկանության Լոռու մարզային վարչության Գուգարքի բաժնի քրեական հետախուզության բաժանմունքի աշխատակցի նկատմամբ, ինչպես նաեւ քարեր էր նետել զանգվածային անկարգությունների մասնակիցների հարձակումից փախուստ կատարող ոստիկանության նույն բաժնի աշխատակիցների ուղղությամբ:",Society,https://armenpress.am/hy/article/449895
ՄԱԿ-ի գլխավոր քարտուղարը ժամանել Է Իսլամաբադ՝ քննարկելու պակիստանա-հնդկական հարաբերությունները,"ՄԱԿ-ի գլխավոր քարտուղար Պան Գի Մունն օգոստոսի 13-ի առավոտյան երկօրյա պաշտոնական այցով ժամանել Է Իսլամաբադ: Ինչպես սպասվում Է, ուղեւորության գլխավոր նպատակը կդառնա պակիստանա-հնդկական հարաբերություններում ծագած լարվածությունը վերացնելու փորձը՝ կապված երկու երկրների սահմանին տեղի ունեցած մի շարք միջադեպերի հետ, ինչպես նաեւ Աֆղանստանի իրադրության զարգացման հեռանկարների քննարկումը 2014 թվականին այդ երկրից ՆԱՏՕ-ի զորքերի դուրսբերումից հետո, հաղորդում Է «Արմենպրես»-ը՝ հղում անելով տեղական ԶԼՄ-ներին:«Ես խորապես վշտացած եմ վերջերս պակիստանա-հնդկական սահմանում մարդկանց զոհվելու հետ կապված միջադեպերի համար,-ընդգծել Է Պան Գի Մունը Իսլամաբադ մեկնելուց առաջ:-Սակայն լավատեսություն են ներշնչում այդ կոնֆլիկտային իրադրությունը երկխոսության միջոցով լուծելու Իսլամաբադի եւ Նյու Դելիի փորձերը»:Ինչպես նշում Է ԻՏԱՌ-ՏԱՍՍ-ը, ՄԱԿ-ի գլխավոր քարտուղարը Պակիստանի եւ Հնդկաստանի ղեկավարներին նաեւ օգնություն Է առաջարկել Քաշմիրի վիճահարույց տարածքի շուրջ հակամարտությունը կարգավորելու հարցում:",International,https://armenpress.am/hy/article/729038
Բելգրադում քննարկվել են հայ-սերբական հարբերություններին առնչվող հարցեր,"Բելգրադում ապրիլի 22-ին տեղի է ունեցել ՀՀ դեսպան Գագիկ Ղալաչյանի հանդիպումը Սերբիայի խորհրդարանի Սերբիա-Հայաստան բարեկամության պատգամավորական խմբի անդամների հետ:Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ արտգործնախարարության մամուլի, տեղեկատվության եւ հասարակայնության հետ կապի վարչությունից, հանդիպման ընթացքում մտքեր են փոխանակվել հայ-սերբական հարաբերությունների զարգացման հնարավորությունների և առաջնահերթությունների վերաբերյալ, հնչել են բազմաթիվ առաջարկություններ` հատկապես մշակույթի և կրթության բնագավառում համագործակցության, գործարար շրջանակների միջև կապերի հաստատման վերաբերյալ:ՀՀ դեսպանը հանգամանորեն ներկայացրել է ՀՀ արտաքին քաղաքականության հիմնական ուղղությունները, առկա խնդիրները, ԼՂՀ հակամարտության կարգավորման գործընթացի ներկա փուլը:Երկուստեք կարևորվել է երկու երկրների խորհրդարանների միջև համագործակցության խթանումը: Դեսպան Ղալաչյանն ընդգծել է ինչպես երկկողմ մակարդակով, այնպես էլ տարբեր միջազգային ձևաչափերում միջխորհրդարանական համագործակցության կարևորությունը:",Politics,https://armenpress.am/hy/article/716571
